,raw_predictions,correctly_predicted,ground_truths
193,<S2SV_ModStart> if ( i == sizeof ( buf ) ) break ; <S2SV_ModEnd>,0,<S2SV_ModStart> bufsize && ( pg - page < len ) && * pg!= '\0' && * pg!= '\n' ) buf [ i ++ ] = * pg ++ ; if ( i == bufsize ) { ret = - EINVAL ; <S2SV_ModEnd>
194,<S2SV_ModStart> if ( i >= bufsize ) break ; <S2SV_ModEnd>,0,<S2SV_ModStart> bufsize && ( pg - page < len ) && * pg!= '\0' && * pg!= '\n' ) buf [ i ++ ] = * pg ++ ; if ( i == bufsize ) { ret = - EINVAL ; <S2SV_ModEnd>
195,<S2SV_ModStart> if (! abs_vpay ) return ; <S2SV_ModEnd>,0,"<S2SV_ModStart> /*
	 * make sure that nobody messed with @iocg. Check iocg->pd.online
	 * to avoid warn when removing blkcg or disk.
	 */ WARN_ON_ONCE ( list_empty ( & iocg -> active_list ) && iocg -> pd. online ) ; <S2SV_ModEnd>"
196,<S2SV_ModStart> if (! abs_vpay ) { return ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> /*
	 * make sure that nobody messed with @iocg. Check iocg->pd.online
	 * to avoid warn when removing blkcg or disk.
	 */ WARN_ON_ONCE ( list_empty ( & iocg -> active_list ) && iocg -> pd. online ) ; <S2SV_ModEnd>"
197,<S2SV_ModStart> if (! iocg -> abs_vdebt ) { return ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> /*
	 * make sure that nobody messed with @iocg. Check iocg->pd.online
	 * to avoid warn when removing blkcg or disk.
	 */ WARN_ON_ONCE ( list_empty ( & iocg -> active_list ) && iocg -> pd. online ) ; <S2SV_ModEnd>"
198,"<S2SV_ModStart> min ( abs_vpay, iocg -> abs_vdebt ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> /*
	 * make sure that nobody messed with @iocg. Check iocg->pd.online
	 * to avoid warn when removing blkcg or disk.
	 */ WARN_ON_ONCE ( list_empty ( & iocg -> active_list ) && iocg -> pd. online ) ; <S2SV_ModEnd>"
199,<S2SV_ModStart> if (! iocg -> abs_vdebt ) return ; <S2SV_ModEnd>,0,"<S2SV_ModStart> /*
	 * make sure that nobody messed with @iocg. Check iocg->pd.online
	 * to avoid warn when removing blkcg or disk.
	 */ WARN_ON_ONCE ( list_empty ( & iocg -> active_list ) && iocg -> pd. online ) ; <S2SV_ModEnd>"
200,<S2SV_ModStart> if (! dir ) { return - ENOENT ; } <S2SV_ModEnd>,0,<S2SV_ModStart> dput ( dir ) ; <S2SV_ModEnd>
201,"<S2SV_ModStart> snprintf ( unit, sizeof ( unit ), "" "", dd -> unit ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> dput ( dir ) ; <S2SV_ModEnd>
202,<S2SV_ModStart> kfree ( dir ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> dput ( dir ) ; <S2SV_ModEnd>
203,"<S2SV_ModStart> snprintf ( unit, sizeof ( unit ), ""%u"", dd -> unit ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> dput ( dir ) ; <S2SV_ModEnd>
204,<S2SV_ModStart> if (! dir ) { return 0 ; } <S2SV_ModEnd>,0,<S2SV_ModStart> dput ( dir ) ; <S2SV_ModEnd>
205,<S2SV_ModStart> if ( neigh == NULL ) { return - ENOENT ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> out_rt ; neigh = dst_neigh_lookup ( & rt -> dst, & fl4. daddr ) ; if (! neigh ) goto out_rt ; memcpy ( nexthop_mac, neigh -> ha, ETH_ALEN ) ; * uses_gateway = rt -> rt_uses_gateway ; neigh_release ( neigh ) ; ip_rt_put ( rt ) ; return 0 ; out_rt : ip_rt_put ( rt ) ; <S2SV_ModEnd>"
206,<S2SV_ModStart> if (! neigh ) { return - ENOENT ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> out_rt ; neigh = dst_neigh_lookup ( & rt -> dst, & fl4. daddr ) ; if (! neigh ) goto out_rt ; memcpy ( nexthop_mac, neigh -> ha, ETH_ALEN ) ; * uses_gateway = rt -> rt_uses_gateway ; neigh_release ( neigh ) ; ip_rt_put ( rt ) ; return 0 ; out_rt : ip_rt_put ( rt ) ; <S2SV_ModEnd>"
207,<S2SV_ModStart> if (! neigh ) goto out ; <S2SV_ModEnd>,0,"<S2SV_ModStart> out_rt ; neigh = dst_neigh_lookup ( & rt -> dst, & fl4. daddr ) ; if (! neigh ) goto out_rt ; memcpy ( nexthop_mac, neigh -> ha, ETH_ALEN ) ; * uses_gateway = rt -> rt_uses_gateway ; neigh_release ( neigh ) ; ip_rt_put ( rt ) ; return 0 ; out_rt : ip_rt_put ( rt ) ; <S2SV_ModEnd>"
208,<S2SV_ModStart> if ( neigh == NULL ) goto out ; <S2SV_ModEnd>,0,"<S2SV_ModStart> out_rt ; neigh = dst_neigh_lookup ( & rt -> dst, & fl4. daddr ) ; if (! neigh ) goto out_rt ; memcpy ( nexthop_mac, neigh -> ha, ETH_ALEN ) ; * uses_gateway = rt -> rt_uses_gateway ; neigh_release ( neigh ) ; ip_rt_put ( rt ) ; return 0 ; out_rt : ip_rt_put ( rt ) ; <S2SV_ModEnd>"
209,<S2SV_ModStart> if (! neigh ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> out_rt ; neigh = dst_neigh_lookup ( & rt -> dst, & fl4. daddr ) ; if (! neigh ) goto out_rt ; memcpy ( nexthop_mac, neigh -> ha, ETH_ALEN ) ; * uses_gateway = rt -> rt_uses_gateway ; neigh_release ( neigh ) ; ip_rt_put ( rt ) ; return 0 ; out_rt : ip_rt_put ( rt ) ; <S2SV_ModEnd>"
210,<S2SV_ModStart> if (! is_swap_pte ( ptent ) ) { ptent = pte_swp_mkuffd_wp ( ptent ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> old_pte ) ; <S2SV_ModEnd>
211,<S2SV_ModStart> if (! pte_present ( ptent ) ) { return ; } <S2SV_ModEnd>,0,<S2SV_ModStart> old_pte ) ; <S2SV_ModEnd>
212,<S2SV_ModStart> if (! ptent ) { BUG ( ) ; } <S2SV_ModEnd>,0,<S2SV_ModStart> old_pte ) ; <S2SV_ModEnd>
213,<S2SV_ModStart> if (! ptent ) { kfree ( old_pte ) ; } <S2SV_ModEnd>,0,<S2SV_ModStart> old_pte ) ; <S2SV_ModEnd>
214,<S2SV_ModStart> if (! is_swap_pte ( ptent ) ) { return ; } <S2SV_ModEnd>,0,<S2SV_ModStart> old_pte ) ; <S2SV_ModEnd>
215,<S2SV_ModStart> ( unsigned long ) vma -> vm_flags & __VM_UFFD_FLAGS ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> /* Reset ptes for the whole vma range if wr-protected */ if ( userfaultfd_wp ( vma ) ) uffd_wp_range ( vma, vma -> vm_start, vma -> vm_end - vma -> vm_start, false ) ; <S2SV_ModEnd>"
216,<S2SV_ModStart> ( unsigned long ) vma -> vm_flags & ~ __VM_UFFD_FLAGS ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> /* Reset ptes for the whole vma range if wr-protected */ if ( userfaultfd_wp ( vma ) ) uffd_wp_range ( vma, vma -> vm_start, vma -> vm_end - vma -> vm_start, false ) ; <S2SV_ModEnd>"
217,<S2SV_ModStart> && vma -> vm_flags & __VM_UFFD_FLAGS ) { continue ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> /* Reset ptes for the whole vma range if wr-protected */ if ( userfaultfd_wp ( vma ) ) uffd_wp_range ( vma, vma -> vm_start, vma -> vm_end - vma -> vm_start, false ) ; <S2SV_ModEnd>"
218,<S2SV_ModStart> ( unsigned long ) vma -> vm_flags & __VM_UFFD_FLAGS ) { new_flags = 0 ; <S2SV_ModEnd>,0,"<S2SV_ModStart> /* Reset ptes for the whole vma range if wr-protected */ if ( userfaultfd_wp ( vma ) ) uffd_wp_range ( vma, vma -> vm_start, vma -> vm_end - vma -> vm_start, false ) ; <S2SV_ModEnd>"
219,<S2SV_ModStart> ( unsigned long ) vma -> vm_flags & __VM_UFFD_FLAGS ) ) { continue ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> /* Reset ptes for the whole vma range if wr-protected */ if ( userfaultfd_wp ( vma ) ) uffd_wp_range ( vma, vma -> vm_start, vma -> vm_end - vma -> vm_start, false ) ; <S2SV_ModEnd>"
220,<S2SV_ModStart> if (! inode -> i_data ) return ; <S2SV_ModEnd>,0,"<S2SV_ModStart> if (! is_bad_inode ( inode ) ) { truncate_inode_pages_final ( & inode -> i_data ) ; version = cpu_to_le32 ( v9inode -> qid. version ) ; netfs_clear_inode_writeback ( inode, & version ) ; clear_inode ( inode ) ; filemap_fdatawrite ( & inode -> i_data ) ; # ifdef CONFIG_9P_FSCACHE if ( v9fs_inode_cookie ( v9inode ) ) fscache_relinquish_cookie ( v9fs_inode_cookie ( v9inode ), false ) ; # endif } else clear_inode ( inode ) ; } <S2SV_ModEnd>"
221,<S2SV_ModStart> if ( inode -> i_data. size == 0 ) { return ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if (! is_bad_inode ( inode ) ) { truncate_inode_pages_final ( & inode -> i_data ) ; version = cpu_to_le32 ( v9inode -> qid. version ) ; netfs_clear_inode_writeback ( inode, & version ) ; clear_inode ( inode ) ; filemap_fdatawrite ( & inode -> i_data ) ; # ifdef CONFIG_9P_FSCACHE if ( v9fs_inode_cookie ( v9inode ) ) fscache_relinquish_cookie ( v9fs_inode_cookie ( v9inode ), false ) ; # endif } else clear_inode ( inode ) ; } <S2SV_ModEnd>"
222,<S2SV_ModStart> if (! inode -> i_data ) { return ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if (! is_bad_inode ( inode ) ) { truncate_inode_pages_final ( & inode -> i_data ) ; version = cpu_to_le32 ( v9inode -> qid. version ) ; netfs_clear_inode_writeback ( inode, & version ) ; clear_inode ( inode ) ; filemap_fdatawrite ( & inode -> i_data ) ; # ifdef CONFIG_9P_FSCACHE if ( v9fs_inode_cookie ( v9inode ) ) fscache_relinquish_cookie ( v9fs_inode_cookie ( v9inode ), false ) ; # endif } else clear_inode ( inode ) ; } <S2SV_ModEnd>"
223,<S2SV_ModStart> if (! inode -> i_data. size ) return ; <S2SV_ModEnd>,0,"<S2SV_ModStart> if (! is_bad_inode ( inode ) ) { truncate_inode_pages_final ( & inode -> i_data ) ; version = cpu_to_le32 ( v9inode -> qid. version ) ; netfs_clear_inode_writeback ( inode, & version ) ; clear_inode ( inode ) ; filemap_fdatawrite ( & inode -> i_data ) ; # ifdef CONFIG_9P_FSCACHE if ( v9fs_inode_cookie ( v9inode ) ) fscache_relinquish_cookie ( v9fs_inode_cookie ( v9inode ), false ) ; # endif } else clear_inode ( inode ) ; } <S2SV_ModEnd>"
224,<S2SV_ModStart> if (! inode -> i_data. size ) { return ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> if (! is_bad_inode ( inode ) ) { truncate_inode_pages_final ( & inode -> i_data ) ; version = cpu_to_le32 ( v9inode -> qid. version ) ; netfs_clear_inode_writeback ( inode, & version ) ; clear_inode ( inode ) ; filemap_fdatawrite ( & inode -> i_data ) ; # ifdef CONFIG_9P_FSCACHE if ( v9fs_inode_cookie ( v9inode ) ) fscache_relinquish_cookie ( v9fs_inode_cookie ( v9inode ), false ) ; # endif } else clear_inode ( inode ) ; } <S2SV_ModEnd>"
225,<S2SV_ModStart> if ( shared_args_p -> header. status_flags & VM_FRAME_CTX_SHARED_NON_ARROW_FUNC ) { ret_value = ecma_raise_type_error ( ECMA_ERR_CLASS_CONSTRUCTOR_REQUIRES_NEW ) ; <S2SV_ModEnd>,0,ECMA_CHECK_STACK_USAGE ( ) ; <S2SV_ModEnd>
226,<S2SV_ModStart> if ( shared_args_p -> header. status_flags & VM_FRAME_CTX_SHARED_NON_ARROW_FUNC ) { ret_value = ecma_raise_type_error ( ECMA_ERR_INVALID_PARAMETER ) ; <S2SV_ModEnd>,0,ECMA_CHECK_STACK_USAGE ( ) ; <S2SV_ModEnd>
227,<S2SV_ModStart> if ( JERRY_CONTEXT ( shared_args_p -> header. status_flags & VM_FRAME_CTX_SHARED_NON_ARROW_FUNC ) ) { ret_value = ecma_raise_type_error ( ECMA_ERR_INVALID_PARAMETER ) ; <S2SV_ModEnd>,0,ECMA_CHECK_STACK_USAGE ( ) ; <S2SV_ModEnd>
228,<S2SV_ModStart> if ( shared_args_p -> header. status_flags & VM_FRAME_CTX_SHARED_NON_ARROW_FUNC ) { return ecma_raise_type_error ( ECMA_ERR_INVALID_PARAMETER ) ; <S2SV_ModEnd>,0,ECMA_CHECK_STACK_USAGE ( ) ; <S2SV_ModEnd>
229,<S2SV_ModStart> if ( shared_args_p -> header. status_flags & VM_FRAME_CTX_SHARED_NON_ARROW_FUNC ) { return ecma_raise_type_error ( ECMA_ERR_INVALID_PARAMETER ) ; } <S2SV_ModEnd>,0,ECMA_CHECK_STACK_USAGE ( ) ; <S2SV_ModEnd>
230,<S2SV_ModStart> if ( skb == NULL ) { return NULL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl4 -> flowi4_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp_type = fl4 -> fl4_icmp_type ; <S2SV_ModEnd>
231,<S2SV_ModStart> if (! skb_shinfo ( skb ) -> frag_list ) goto out ; <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl4 -> flowi4_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp_type = fl4 -> fl4_icmp_type ; <S2SV_ModEnd>
232,<S2SV_ModStart> if (! skb_shinfo ( skb ) -> frag_list ) break ; <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl4 -> flowi4_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp_type = fl4 -> fl4_icmp_type ; <S2SV_ModEnd>
233,<S2SV_ModStart> if ( unlikely ( skb == NULL ) ) { return NULL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl4 -> flowi4_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp_type = fl4 -> fl4_icmp_type ; <S2SV_ModEnd>
234,<S2SV_ModStart> if (! skb -> next ) { return NULL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl4 -> flowi4_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp_type = fl4 -> fl4_icmp_type ; <S2SV_ModEnd>
235,"<S2SV_ModStart> if ( unlikely (! idev -> cnf. disable_ipv6 ) ) { return NF_HOOK_COND ( NFPROTO_IPV6, NF_INET_POST_ROUTING, net, sk, sk, skb, indev, ip6_finish_output,! ( IP6CB ( skb ) -> flags & IP6SKB_REROUTED ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart>! idev || READ_ONCE ( idev -> cnf. disable_ipv6 ) ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>"
236,"<S2SV_ModStart> if ( unlikely (! idev -> cnf. disable_ipv6 ) ) { return NF_HOOK_COND ( NFPROTO_IPV6, NF_INET_PRE_ROUTING, net, sk, sk, skb, indev, ip6_finish_output,! ( IP6CB ( skb ) -> flags & IP6SKB_REROUTED ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart>! idev || READ_ONCE ( idev -> cnf. disable_ipv6 ) ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>"
237,"<S2SV_ModStart> if ( unlikely (! idev ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart>! idev || READ_ONCE ( idev -> cnf. disable_ipv6 ) ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>"
238,"<S2SV_ModStart> if ( unlikely (! idev || idev -> cnf. disable_ipv6 ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart>! idev || READ_ONCE ( idev -> cnf. disable_ipv6 ) ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>"
239,"<S2SV_ModStart> if ( unlikely ( idev &&! idev -> cnf. disable_ipv6 ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart>! idev || READ_ONCE ( idev -> cnf. disable_ipv6 ) ) ) { IP6_INC_STATS ( net, idev, IPSTATS_MIB_OUTDISCARDS ) ; <S2SV_ModEnd>"
240,<S2SV_ModStart> if (! ctx -> internal -> hw_type -> frames_init ) return AVERROR ( ENOSYS ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> return ret ; } if ( ctx -> internal -> pool_internal &&! ctx -> pool ) ctx -> pool = ctx -> internal -> pool_internal ; /* preallocate the frames in the pool, if requested */ if ( ctx -> initial_pool_size > 0 ) { ret = hwframe_pool_prealloc ( ref ) ; if ( ret < 0 ) return ret ; } return 0 ; } int av_hwframe_transfer_get_formats ( AVBufferRef * hwframe_ref, enum AVHWFrameTransferDirection dir, enum AVPixelFormat * * formats, int flags ) { AVHWFramesContext * ctx = ( AVHWFramesContext * ) hwframe_ref -> data ; if (! ctx -> internal -> hw_type -> transfer_get_formats ) return AVERROR ( ENOSYS ) ; return ctx -> internal -> hw_type -> transfer_get_formats ( ctx, dir, formats ) ; <S2SV_ModEnd>"
241,<S2SV_ModStart> if (! ctx -> internal -> hw_type -> pix_fmts ) { return AVERROR ( EINVAL ) ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> return ret ; } if ( ctx -> internal -> pool_internal &&! ctx -> pool ) ctx -> pool = ctx -> internal -> pool_internal ; /* preallocate the frames in the pool, if requested */ if ( ctx -> initial_pool_size > 0 ) { ret = hwframe_pool_prealloc ( ref ) ; if ( ret < 0 ) return ret ; } return 0 ; } int av_hwframe_transfer_get_formats ( AVBufferRef * hwframe_ref, enum AVHWFrameTransferDirection dir, enum AVPixelFormat * * formats, int flags ) { AVHWFramesContext * ctx = ( AVHWFramesContext * ) hwframe_ref -> data ; if (! ctx -> internal -> hw_type -> transfer_get_formats ) return AVERROR ( ENOSYS ) ; return ctx -> internal -> hw_type -> transfer_get_formats ( ctx, dir, formats ) ; <S2SV_ModEnd>"
242,<S2SV_ModStart> if (! ctx -> internal -> hw_type -> pix_fmts ) return AVERROR ( EINVAL ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> return ret ; } if ( ctx -> internal -> pool_internal &&! ctx -> pool ) ctx -> pool = ctx -> internal -> pool_internal ; /* preallocate the frames in the pool, if requested */ if ( ctx -> initial_pool_size > 0 ) { ret = hwframe_pool_prealloc ( ref ) ; if ( ret < 0 ) return ret ; } return 0 ; } int av_hwframe_transfer_get_formats ( AVBufferRef * hwframe_ref, enum AVHWFrameTransferDirection dir, enum AVPixelFormat * * formats, int flags ) { AVHWFramesContext * ctx = ( AVHWFramesContext * ) hwframe_ref -> data ; if (! ctx -> internal -> hw_type -> transfer_get_formats ) return AVERROR ( ENOSYS ) ; return ctx -> internal -> hw_type -> transfer_get_formats ( ctx, dir, formats ) ; <S2SV_ModEnd>"
243,<S2SV_ModStart> if (! ctx -> internal -> hw_type -> frames_init ) return AVERROR ( EINVAL ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> return ret ; } if ( ctx -> internal -> pool_internal &&! ctx -> pool ) ctx -> pool = ctx -> internal -> pool_internal ; /* preallocate the frames in the pool, if requested */ if ( ctx -> initial_pool_size > 0 ) { ret = hwframe_pool_prealloc ( ref ) ; if ( ret < 0 ) return ret ; } return 0 ; } int av_hwframe_transfer_get_formats ( AVBufferRef * hwframe_ref, enum AVHWFrameTransferDirection dir, enum AVPixelFormat * * formats, int flags ) { AVHWFramesContext * ctx = ( AVHWFramesContext * ) hwframe_ref -> data ; if (! ctx -> internal -> hw_type -> transfer_get_formats ) return AVERROR ( ENOSYS ) ; return ctx -> internal -> hw_type -> transfer_get_formats ( ctx, dir, formats ) ; <S2SV_ModEnd>"
244,<S2SV_ModStart> if (! ctx -> internal -> hw_type -> frames_init ) { return AVERROR ( ENOSYS ) ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> return ret ; } if ( ctx -> internal -> pool_internal &&! ctx -> pool ) ctx -> pool = ctx -> internal -> pool_internal ; /* preallocate the frames in the pool, if requested */ if ( ctx -> initial_pool_size > 0 ) { ret = hwframe_pool_prealloc ( ref ) ; if ( ret < 0 ) return ret ; } return 0 ; } int av_hwframe_transfer_get_formats ( AVBufferRef * hwframe_ref, enum AVHWFrameTransferDirection dir, enum AVPixelFormat * * formats, int flags ) { AVHWFramesContext * ctx = ( AVHWFramesContext * ) hwframe_ref -> data ; if (! ctx -> internal -> hw_type -> transfer_get_formats ) return AVERROR ( ENOSYS ) ; return ctx -> internal -> hw_type -> transfer_get_formats ( ctx, dir, formats ) ; <S2SV_ModEnd>"
245,<S2SV_ModStart> if (! quirk_mask ) return false ; <S2SV_ModEnd>,0,<S2SV_ModStart> fwnode_handle_put ( link ) ; <S2SV_ModEnd>
246,<S2SV_ModStart> if ( quirk_mask == 0 ) { return false ; } <S2SV_ModEnd>,0,<S2SV_ModStart> fwnode_handle_put ( link ) ; <S2SV_ModEnd>
247,<S2SV_ModStart> if ( quirk_mask == 0 ) return false ; <S2SV_ModEnd>,0,<S2SV_ModStart> fwnode_handle_put ( link ) ; <S2SV_ModEnd>
248,<S2SV_ModStart> if ( quirk_mask == 0 ) { return true ; } <S2SV_ModEnd>,0,<S2SV_ModStart> fwnode_handle_put ( link ) ; <S2SV_ModEnd>
249,<S2SV_ModStart> if ( quirk_mask == 0 ) return true ; <S2SV_ModEnd>,0,<S2SV_ModStart> fwnode_handle_put ( link ) ; <S2SV_ModEnd>
250,"<S2SV_ModStart> unsigned int rc = test_run ( home, ""23-http09-multiple.t"", cfg, & connp ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> <S2SV_ModEnd>
251,"<S2SV_ModStart> unsigned int rc = test_run ( home, ""23-http09.t"", cfg, & connp ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> <S2SV_ModEnd>
252,<S2SV_ModStart> if ( connp == NULL ) { return rc ; } <S2SV_ModEnd>,0,<S2SV_ModStart> <S2SV_ModEnd>
253,<S2SV_ModStart> if ( connp == NULL ) { return 0 ; } <S2SV_ModEnd>,0,<S2SV_ModStart> <S2SV_ModEnd>
254,<S2SV_ModStart> if ( connp == NULL ) { return ( 0 ) ; } <S2SV_ModEnd>,0,<S2SV_ModStart> <S2SV_ModEnd>
255,<S2SV_ModStart> if ( buffer == NULL ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, lbuf ) ; <S2SV_ModEnd>"
256,<S2SV_ModStart> if (! lbuf ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, lbuf ) ; <S2SV_ModEnd>"
257,<S2SV_ModStart> if (! buffer ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, lbuf ) ; <S2SV_ModEnd>"
258,<S2SV_ModStart> if (! buffer ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, lbuf ) ; <S2SV_ModEnd>"
259,<S2SV_ModStart> if ( unlikely ( buffer == NULL ) ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, lbuf ) ; <S2SV_ModEnd>"
260,<S2SV_ModStart> if (! n ) return NULL ; <S2SV_ModEnd>,0,"int head_copy_len, head_copy_off ; struct sk_buff * n ; int oldheadroom ; if ( WARN_ON_ONCE ( skb_shinfo ( skb ) -> gso_type & SKB_GSO_FRAGLIST ) ) return NULL ; oldheadroom = skb_headroom ( skb ) ; n = __alloc_skb ( newheadroom + skb -> len + newtailroom, gfp_mask, skb_alloc_rx_flag ( skb ), NUMA_NO_NODE ) ; <S2SV_ModEnd>"
261,<extra_id_0>int oldheadroom = skb_headroom ( skb ) ; <S2SV_ModEnd>,0,"int head_copy_len, head_copy_off ; struct sk_buff * n ; int oldheadroom ; if ( WARN_ON_ONCE ( skb_shinfo ( skb ) -> gso_type & SKB_GSO_FRAGLIST ) ) return NULL ; oldheadroom = skb_headroom ( skb ) ; n = __alloc_skb ( newheadroom + skb -> len + newtailroom, gfp_mask, skb_alloc_rx_flag ( skb ), NUMA_NO_NODE ) ; <S2SV_ModEnd>"
262,<S2SV_ModStart> if (! skb ) return NULL ; <S2SV_ModEnd>,0,"int head_copy_len, head_copy_off ; struct sk_buff * n ; int oldheadroom ; if ( WARN_ON_ONCE ( skb_shinfo ( skb ) -> gso_type & SKB_GSO_FRAGLIST ) ) return NULL ; oldheadroom = skb_headroom ( skb ) ; n = __alloc_skb ( newheadroom + skb -> len + newtailroom, gfp_mask, skb_alloc_rx_flag ( skb ), NUMA_NO_NODE ) ; <S2SV_ModEnd>"
263,"<S2SV_ModStart> unsigned int oldheadroom, head_copy_off ; <S2SV_ModEnd>",0,"int head_copy_len, head_copy_off ; struct sk_buff * n ; int oldheadroom ; if ( WARN_ON_ONCE ( skb_shinfo ( skb ) -> gso_type & SKB_GSO_FRAGLIST ) ) return NULL ; oldheadroom = skb_headroom ( skb ) ; n = __alloc_skb ( newheadroom + skb -> len + newtailroom, gfp_mask, skb_alloc_rx_flag ( skb ), NUMA_NO_NODE ) ; <S2SV_ModEnd>"
